Citys,ymd,Weather,highTemp,lowTemp,windPower
哈尔滨,20140118,晴/晴,-17,-30,4
哈尔滨,20140119,多云/多云,-15,-22,4
哈尔滨,20140120,多云/晴,-11,-25,4
哈尔滨,20140121,晴/晴,-12,-20,4
哈尔滨,20140122,晴/晴,-9,-14,4
哈尔滨,20140123,阵雪/阵雪,-14,-24,4
哈尔滨,20140124,阵雪/晴,-8,-22,3
哈尔滨,20140125,多云/晴,-12,-23,4
哈尔滨,20140126,晴/多云,-10,-15,5
哈尔滨,20140127,阵雪/多云,-4,-22,5
哈尔滨,20140128,晴/多云,-14,-21,4
哈尔滨,20140129,中雪/中雪,-7,-17,4
哈尔滨,20140130,晴/晴,-14,-24,4
哈尔滨,20140131,晴/晴,-11,-24,4
哈尔滨,20140201,晴/阵雪,-4,-14,4
哈尔滨,20140202,阵雪/多云,-5,-23,4
哈尔滨,20140203,晴/晴,-15,-29,4
哈尔滨,20140204,晴/晴,-17,-30,4
哈尔滨,20140205,晴/晴,-14,-27,4
哈尔滨,20140206,晴/晴,-12,-30,4
哈尔滨,20140207,晴/多云,-12,-19,4
哈尔滨,20140208,多云/多云,-11,-26,5
哈尔滨,20140209,晴/晴,-15,-28,4
哈尔滨,20140210,晴/晴,-13,-26,4
哈尔滨,20140211,多云/多云,-11,-26,4
哈尔滨,20140212,多云/晴,-11,-27,3
哈尔滨,20140213,晴/晴,-12,-24,4
哈尔滨,20140214,阵雪/阵雪,-4,-17,4
哈尔滨,20140215,多云/多云,-11,-24,4
哈尔滨,20140216,多云/晴,-11,-26,4
哈尔滨,20140217,晴/多云,-10,-25,3
哈尔滨,20140218,晴/多云,-10,-27,3
哈尔滨,20140219,晴/晴,-10,-27,4
哈尔滨,20140220,晴/晴,-10,-25,4
哈尔滨,20140221,晴/晴,-5,-19,3
哈尔滨,20140222,晴/晴,-7,-19,4
哈尔滨,20140223,晴/晴,-5,-17,4
哈尔滨,20140224,多云/晴,-1,-15,4
哈尔滨,20140225,晴/晴,3,-5,4
哈尔滨,20140226,多云/雨夹雪,8,-9,5
哈尔滨,20140227,多云/晴,0,-17,5
哈尔滨,20140228,晴/晴,-3,-17,3
哈尔滨,20140301,晴/晴,-4,-17,3
哈尔滨,20140302,晴/晴,-6,-14,3
哈尔滨,20140303,晴/晴,-4,-15,4
哈尔滨,20140304,多云/晴,-5,-16,4
哈尔滨,20140305,晴/晴,-6,-18,4
哈尔滨,20140306,晴/晴,-6,-17,4
哈尔滨,20140307,晴/晴,-5,-16,3
哈尔滨,20140308,晴/晴,-4,-14,4
哈尔滨,20140309,晴/晴,-2,-12,4
哈尔滨,20140310,晴/晴,1,-10,4
哈尔滨,20140311,雨夹雪/雨夹雪,2,-6,4
哈尔滨,20140312,多云/多云,2,-10,4
哈尔滨,20140313,晴/晴,2,-10,3
哈尔滨,20140314,晴/晴,5,-3,5
哈尔滨,20140315,晴/多云,6,-4,3
哈尔滨,20140316,晴/多云,6,-2,3
哈尔滨,20140317,雨夹雪/多云,5,-4,4
哈尔滨,20140318,晴/晴,7,-5,4
哈尔滨,20140319,雨夹雪/阵雪,7,-5,4
哈尔滨,20140320,多云/多云,6,-6,4
哈尔滨,20140321,晴/多云,9,-2,4
哈尔滨,20140322,晴/晴,12,0,3
哈尔滨,20140323,晴/晴,14,2,3
哈尔滨,20140324,多云/多云,15,0,5
哈尔滨,20140325,晴/晴,15,1,4
哈尔滨,20140326,晴/多云,17,0,4
哈尔滨,20140327,晴/阵雨,17,8,5
哈尔滨,20140328,阵雨/晴,10,1,4
哈尔滨,20140329,晴/晴,14,-1,4
哈尔滨,20140330,晴/晴,14,-3,5
哈尔滨,20140331,晴/晴,13,-1,3
哈尔滨,20140401,多云/阵雨,13,0,3
哈尔滨,20140402,晴/晴,8,-3,5
哈尔滨,20140403,多云/阵雪,6,-2,4
哈尔滨,20140404,多云/晴,6,-3,5
哈尔滨,20140405,晴/晴,7,-3,5
哈尔滨,20140406,晴/多云,13,0,5
哈尔滨,20140407,晴/晴,15,1,4
哈尔滨,20140408,晴/多云,20,4,4
哈尔滨,20140409,多云/晴,9,-2,5
哈尔滨,20140410,晴/晴,14,-1,4
哈尔滨,20140411,多云/晴,18,2,4
哈尔滨,20140412,晴/晴,21,3,4
哈尔滨,20140413,晴/晴,23,6,3
哈尔滨,20140414,晴/晴,25,6,5
哈尔滨,20140415,晴/晴,12,2,4
哈尔滨,20140416,多云/晴,12,-1,4
哈尔滨,20140417,多云/晴,12,0,4
哈尔滨,20140418,多云/晴,14,-1,4
哈尔滨,20140419,晴/阵雨,16,7,4
哈尔滨,20140420,阵雨/多云,14,4,4
哈尔滨,20140421,多云/晴,16,4,4
哈尔滨,20140422,晴/晴,21,7,3
哈尔滨,20140423,晴/晴,24,11,3
哈尔滨,20140424,多云/多云,26,14,5
哈尔滨,20140425,晴/多云,27,11,6
哈尔滨,20140426,阵雨/多云,18,6,5
哈尔滨,20140427,晴/晴,18,4,4
哈尔滨,20140428,多云/晴,22,7,4
哈尔滨,20140429,晴/晴,24,10,5
哈尔滨,20140430,晴/晴,28,12,5
哈尔滨,20140501,晴/多云,28,10,5
哈尔滨,20140502,小雨/雨夹雪,12,1,6
哈尔滨,20140503,多云/多云,13,3,4
哈尔滨,20140504,阵雨/中雨,8,2,5
哈尔滨,20140505,阵雨/阵雨,7,3,5
哈尔滨,20140506,小雨/阵雨,12,4,4
哈尔滨,20140507,多云/多云,18,5,3
哈尔滨,20140508,多云/晴,17,4,3
哈尔滨,20140509,晴/晴,22,9,3
哈尔滨,20140510,多云/多云,19,14,4
哈尔滨,20140511,小雨/中雨,24,10,4
哈尔滨,20140512,中雨/小雨,12,8,4
哈尔滨,20140513,阵雨/多云,16,8,4
哈尔滨,20140514,阵雨/阵雨,16,10,3
哈尔滨,20140515,阵雨/阵雨,15,8,3
哈尔滨,20140516,阵雨/多云,15,9,3
哈尔滨,20140517,多云/多云,19,9,3
哈尔滨,20140518,阵雨/阵雨,20,10,3
哈尔滨,20140519,阵雨/中雨,20,13,3
哈尔滨,20140520,阵雨/阵雨,18,11,3
哈尔滨,20140521,雷阵雨/多云,20,11,4
哈尔滨,20140522,晴/多云,24,15,4
哈尔滨,20140523,阵雨/多云,25,15,5
哈尔滨,20140524,多云/阵雨,24,16,3
哈尔滨,20140525,中雨/阵雨,18,13,4
哈尔滨,20140526,雷阵雨/雷阵雨,19,12,3
哈尔滨,20140527,多云/阵雨,21,12,3
哈尔滨,20140528,阵雨/多云,25,12,3
哈尔滨,20140529,多云/晴,22,10,3
哈尔滨,20140530,晴/晴,29,19,4
哈尔滨,20140531,晴/晴,34,23,4
哈尔滨,20140601,晴/晴,37,21,4
哈尔滨,20140602,晴/多云,33,20,3
哈尔滨,20140603,多云/多云,32,19,3
哈尔滨,20140604,晴/晴,32,21,3
哈尔滨,20140605,雷阵雨/阵雨,28,18,4
哈尔滨,20140606,阵雨/多云,26,17,4
哈尔滨,20140607,阵雨/阵雨,22,18,4
哈尔滨,20140608,雷阵雨/阵雨,24,16,4
哈尔滨,20140609,雷阵雨/雷阵雨,23,16,3
哈尔滨,20140610,雷阵雨/多云,25,17,3
哈尔滨,20140611,雷阵雨/多云,25,17,4
哈尔滨,20140612,晴/多云,27,15,4
哈尔滨,20140613,晴/晴,27,16,4
哈尔滨,20140614,晴/晴,30,17,4
哈尔滨,20140615,多云/晴,27,16,4
哈尔滨,20140616,多云/晴,27,15,3
哈尔滨,20140617,晴/多云,26,15,4
哈尔滨,20140618,雷阵雨/多云,24,14,3
哈尔滨,20140619,晴/晴,26,15,3
哈尔滨,20140620,晴/晴,27,16,3
哈尔滨,20140621,晴/晴,28,21,3
哈尔滨,20140622,多云/多云,31,19,4
哈尔滨,20140623,雷阵雨/多云,32,19,3
哈尔滨,20140624,多云/多云,32,21,3
哈尔滨,20140625,多云/雷阵雨,31,22,4
哈尔滨,20140626,雷阵雨/雷阵雨,25,20,4
哈尔滨,20140627,雷阵雨/雷阵雨,24,18,3
哈尔滨,20140628,阵雨/多云,28,18,3
哈尔滨,20140629,晴/晴,32,20,3
哈尔滨,20140630,多云/晴,33,20,3
哈尔滨,20140701,晴/晴,33,21,3
哈尔滨,20140702,晴/晴,32,21,4
哈尔滨,20140703,多云/雷阵雨,31,21,3
哈尔滨,20140704,多云/多云,30,20,4
哈尔滨,20140705,多云/多云,32,22,4
哈尔滨,20140706,中雨/多云,26,18,4
哈尔滨,20140707,晴/中雨,31,21,4
哈尔滨,20140708,雷阵雨/阵雨,27,20,4
哈尔滨,20140709,多云/多云,26,18,5
哈尔滨,20140710,雷阵雨/阵雨,23,18,4
哈尔滨,20140711,雷阵雨/阵雨,23,17,4
哈尔滨,20140712,雷阵雨/阵雨,23,18,4
哈尔滨,20140713,雷阵雨/多云,26,16,4
哈尔滨,20140714,晴/多云,27,17,4
哈尔滨,20140715,阵雨/中雨,28,19,3
哈尔滨,20140716,中雨/中雨,25,18,3
哈尔滨,20140717,雷阵雨/雷阵雨,25,19,4
哈尔滨,20140718,雷阵雨/多云,28,19,4
哈尔滨,20140719,多云/雷阵雨,31,22,4
哈尔滨,20140720,雷阵雨/中到大雨,30,24,5
哈尔滨,20140721,雷阵雨/晴,26,18,3
哈尔滨,20140722,多云/多云,28,18,4
哈尔滨,20140723,雷阵雨/多云,26,18,4
哈尔滨,20140724,多云/多云,26,15,3
哈尔滨,20140725,晴/多云,27,17,3
哈尔滨,20140726,霾/晴,27,17,3
哈尔滨,20140727,晴/晴,29,19,4
哈尔滨,20140728,晴/晴,32,22,4
哈尔滨,20140729,雷阵雨/阵雨,29,22,3
哈尔滨,20140730,多云/多云,28,21,4
哈尔滨,20140731,多云/多云,30,22,4
哈尔滨,20140801,多云/多云,31,22,4
哈尔滨,20140802,中雨/多云,27,15,4
哈尔滨,20140803,多云/晴,27,18,4
哈尔滨,20140804,多云/多云,27,18,3
哈尔滨,20140805,多云/多云,27,17,3
哈尔滨,20140806,多云/多云,25,15,4
哈尔滨,20140807,晴/晴,26,14,3
哈尔滨,20140808,晴/晴,29,16,4
哈尔滨,20140809,晴/晴,30,18,4
哈尔滨,20140810,晴/晴,27,17,4
哈尔滨,20140811,多云/多云,27,17,3
哈尔滨,20140812,阵雨/多云,26,15,3
哈尔滨,20140813,多云/多云,28,16,3
哈尔滨,20140814,多云/多云,27,16,3
哈尔滨,20140815,雷阵雨/雷阵雨,25,16,3
哈尔滨,20140816,雷阵雨/多云,25,17,4
哈尔滨,20140817,雷阵雨/多云,27,16,3
哈尔滨,20140818,多云/晴,27,16,3
哈尔滨,20140819,晴/多云,28,18,3
哈尔滨,20140820,阵雨/阵雨,29,18,3
哈尔滨,20140821,雷阵雨/多云,29,17,3
哈尔滨,20140822,多云/多云,28,18,3
哈尔滨,20140823,多云/多云,26,18,4
哈尔滨,20140824,雷阵雨/雷阵雨,27,18,3
哈尔滨,20140825,中雨/中雨,26,18,3
哈尔滨,20140826,小到中雨/多云,23,17,4
哈尔滨,20140827,雷阵雨/多云,24,15,3
哈尔滨,20140828,晴/多云,27,17,3
哈尔滨,20140829,雷阵雨/多云,29,18,4
哈尔滨,20140830,多云/多云,27,17,4
哈尔滨,20140831,多云/晴,27,17,4
哈尔滨,20140901,多云/多云,27,17,3
哈尔滨,20140902,多云/雷阵雨,27,16,3
哈尔滨,20140903,阵雨/阵雨,20,12,3
哈尔滨,20140904,阵雨/阵雨,21,13,3
哈尔滨,20140905,阵雨/多云,24,14,3
哈尔滨,20140906,晴/晴,27,16,3
哈尔滨,20140907,晴/阵雨,27,16,3
哈尔滨,20140908,雷阵雨/多云,21,12,4
哈尔滨,20140909,多云/晴,20,11,4
哈尔滨,20140910,多云/晴,20,11,3
哈尔滨,20140911,多云/晴,22,9,3
哈尔滨,20140912,晴/晴,24,10,3
哈尔滨,20140913,晴/晴,26,15,5
哈尔滨,20140914,雷阵雨/晴,20,8,5
哈尔滨,20140915,多云/晴,19,6,3
哈尔滨,20140916,晴/晴,20,5,3
哈尔滨,20140917,晴/多云,23,8,3
哈尔滨,20140918,晴/晴,23,8,3
哈尔滨,20140919,晴/晴,24,10,3
哈尔滨,20140920,晴/多云,24,10,3
哈尔滨,20140921,晴/晴,24,10,3
哈尔滨,20140922,多云/阵雨,24,13,3
哈尔滨,20140923,阵雨/多云,18,8,4
哈尔滨,20140924,晴/晴,19,5,3
哈尔滨,20140925,晴/晴,20,4,3
哈尔滨,20140926,多云/小雨,22,10,4
哈尔滨,20140927,多云/晴,17,7,4
哈尔滨,20140928,晴/阵雨,22,4,4
哈尔滨,20140929,多云/晴,10,-2,5
哈尔滨,20140930,晴/晴,14,1,3
哈尔滨,20141001,多云/晴,14,3,3
哈尔滨,20141002,晴/晴,15,2,4
哈尔滨,20141003,多云/晴,14,2,4
哈尔滨,20141004,多云/晴,14,1,4
哈尔滨,20141005,晴/晴,14,0,3
哈尔滨,20141006,晴/晴,15,4,3
哈尔滨,20141007,多云/晴,15,2,3
哈尔滨,20141008,阵雨/阵雨,16,7,4
哈尔滨,20141009,阵雨/晴,11,2,4
哈尔滨,20141010,晴/多云,15,4,4
哈尔滨,20141011,阵雨/阵雨,20,5,6
哈尔滨,20141012,晴/晴,11,-2,4
哈尔滨,20141013,晴/晴,10,-2,3
哈尔滨,20141014,晴/晴,12,2,3
哈尔滨,20141015,多云/雨夹雪,15,3,5
哈尔滨,20141016,多云/晴,9,-1,5
哈尔滨,20141017,晴/晴,14,3,3
哈尔滨,20141018,霾/霾,19,11,4
哈尔滨,20141019,多云/多云,22,0,6
哈尔滨,20141020,多云/晴,5,-6,4
哈尔滨,20141021,晴/晴,5,-7,4
哈尔滨,20141022,晴/霾,10,1,4
哈尔滨,20141023,霾/霾,14,5,5
哈尔滨,20141024,小雨/多云,14,3,4
哈尔滨,20141025,多云/多云,11,1,4
哈尔滨,20141026,阵雪/多云,4,-5,6
哈尔滨,20141027,晴/晴,3,-7,4
哈尔滨,20141028,霾/霾,6,-3,3
哈尔滨,20141029,霾/霾,10,-2,4
哈尔滨,20141030,阵雨/晴,9,-1,3
哈尔滨,20141031,晴/阵雨,10,1,4
哈尔滨,20141101,多云/多云,8,-1,4
哈尔滨,20141102,多云/晴,5,-5,4
哈尔滨,20141103,晴/晴,5,-6,5
哈尔滨,20141104,晴/多云,10,2,4
哈尔滨,20141105,霾/晴,9,-4,5
哈尔滨,20141106,晴/晴,1,-7,4
哈尔滨,20141107,晴/晴,3,-4,4
哈尔滨,20141108,晴/晴,6,-3,4
哈尔滨,20141109,晴/霾,7,0,4
哈尔滨,20141110,霾/霾,10,0,4
哈尔滨,20141111,霾/多云,7,-9,5
哈尔滨,20141112,多云/多云,1,-11,6
哈尔滨,20141113,晴/晴,-7,-14,5
哈尔滨,20141114,晴/晴,-3,-11,4
哈尔滨,20141115,晴/霾,0,-9,4
哈尔滨,20141116,多云/霾,1,-9,3
哈尔滨,20141117,霾/晴,1,-8,3
哈尔滨,20141118,晴/晴,3,-7,3
哈尔滨,20141119,多云/晴,4,-3,4
哈尔滨,20141120,阵雨/阵雪,7,-4,5
哈尔滨,20141121,多云/晴,1,-7,4
哈尔滨,20141122,晴/晴,0,-9,4
哈尔滨,20141123,多云/多云,3,-8,4
哈尔滨,20141124,晴/晴,1,-14,3
哈尔滨,20141125,晴/晴,1,-5,3
哈尔滨,20141126,晴/多云,8,-9,5
哈尔滨,20141127,晴/晴,-1,-13,3
哈尔滨,20141128,多云/晴,0,-11,3
哈尔滨,20141129,晴/多云,2,-4,4
哈尔滨,20141130,中雪/中雪,0,-15,5
哈尔滨,20141201,阵雪/阵雪,-13,-17,5
哈尔滨,20141202,小雪/小雪,-14,-17,5
哈尔滨,20141203,阵雪/多云,-13,-18,5
哈尔滨,20141204,阵雪/阵雪,-12,-19,4
哈尔滨,20141205,阵雪/阵雪,-12,-19,4
哈尔滨,20141206,晴/晴,-11,-21,4
哈尔滨,20141207,多云/晴,-12,-18,3
哈尔滨,20141208,晴/晴,-11,-20,3
哈尔滨,20141209,晴/小雪,-9,-15,3
哈尔滨,20141210,中到大雪/小雪,-7,-19,4
哈尔滨,20141211,多云/多云,-16,-21,4
哈尔滨,20141212,阵雪/多云,-14,-25,4
哈尔滨,20141213,多云/晴,-16,-25,3
哈尔滨,20141214,晴/晴,-15,-22,3
哈尔滨,20141215,阵雪/多云,-15,-21,微
哈尔滨,20141216,多云/晴,-17,-28,4
哈尔滨,20141217,晴/晴,-21,-30,4
哈尔滨,20141218,多云/阵雪,-15,-19,4
哈尔滨,20141219,阵雪/多云,-7,-24,4
哈尔滨,20141220,晴/晴,-16,-29,4
哈尔滨,20141221,晴/多云,-16,-23,4
哈尔滨,20141222,多云/多云,-15,-22,3
哈尔滨,20141223,阵雪/多云,-9,-24,3
哈尔滨,20141224,晴/多云,-13,-19,4
哈尔滨,20141225,晴/晴,-12,-19,4
哈尔滨,20141226,晴/晴,-8,-16,4
哈尔滨,20141227,晴/多云,-5,-12,3
哈尔滨,20141228,阵雪/多云,-6,-20,3
哈尔滨,20141229,晴/多云,-8,-20,3
哈尔滨,20141230,阵雪/阵雪,-12,-19,3
哈尔滨,20141231,阵雪/多云,-13,-24,3
哈尔滨,20150101,晴/多云,-14,-24,4
哈尔滨,20150102,晴/晴,-14,-22,4
哈尔滨,20150103,晴/多云,-8,-13,4
哈尔滨,20150104,晴/阵雪,-8,-17,3
哈尔滨,20150105,多云/多云,-7,-20,5
哈尔滨,20150106,晴/晴,-14,-23,4
哈尔滨,20150107,晴/晴,-14,-26,3
哈尔滨,20150108,晴/晴,-13,-23,3
哈尔滨,20150109,多云/晴,-11,-22,3
哈尔滨,20150110,晴/晴,-14,-24,4
哈尔滨,20150111,晴/晴,-14,-25,3
哈尔滨,20150112,晴/晴,-11,-19,4
哈尔滨,20150113,晴/多云,-6,-20,4
哈尔滨,20150114,晴/晴,-10,-22,3
哈尔滨,20150115,多云/多云,-11,-22,3
哈尔滨,20150116,晴/多云,-13,-22,3
哈尔滨,20150117,晴/晴,-11,-20,3
哈尔滨,20150118,多云/阵雪,-10,-21,4
哈尔滨,20150119,多云/晴,-11,-22,3
哈尔滨,20150120,晴/多云,-10,-22,3
哈尔滨,20150121,多云/晴,-9,-24,3
哈尔滨,20150122,晴/晴,-9,-19,3
哈尔滨,20150123,多云/多云,-6,-17,3
哈尔滨,20150124,晴/晴,-8,-18,3
哈尔滨,20150125,多云/多云,-6,-16,3
哈尔滨,20150126,多云/多云,-8,-24,4
哈尔滨,20150127,多云/晴,-14,-24,4
哈尔滨,20150128,晴/晴,-12,-19,3
哈尔滨,20150129,多云/多云,-9,-22,4
哈尔滨,20150130,晴/晴,-12,-24,4
哈尔滨,20150131,晴/晴,-10,-20,3
哈尔滨,20150201,晴/晴,-8,-19,3
哈尔滨,20150202,晴/晴,-6,-18,3
哈尔滨,20150203,多云/霾,-7,-17,3
哈尔滨,20150204,多云/晴,-7,-21,3
哈尔滨,20150205,晴/晴,-8,-14,3
哈尔滨,20150206,晴/多云,-3,-22,3
哈尔滨,20150207,多云/多云,-16,-26,4
哈尔滨,20150208,多云/晴,-16,-28,4
哈尔滨,20150209,晴/晴,-14,-25,4
哈尔滨,20150210,晴/多云,-10,-20,4
哈尔滨,20150211,阵雪/阵雪,-8,-18,4
哈尔滨,20150212,阵雪/多云,-6,-16,4
哈尔滨,20150213,多云/晴,-6,-19,3
哈尔滨,20150214,晴/晴,-2,-16,3
哈尔滨,20150215,晴/多云,-2,-15,3
哈尔滨,20150216,多云/阵雪,1,-9,4
哈尔滨,20150217,阵雪/多云,0,-12,4
哈尔滨,20150218,多云/晴,-3,-17,3
哈尔滨,20150219,晴/晴,-2,-13,3
哈尔滨,20150220,晴/多云,2,-2,4
哈尔滨,20150221,中雪/中雪,2,-6,3
哈尔滨,20150222,阵雪/阵雪,-1,-13,6
哈尔滨,20150223,阵雪/多云,-5,-18,5
哈尔滨,20150224,晴/晴,-7,-23,3
哈尔滨,20150225,晴/阵雪,-7,-15,3
哈尔滨,20150226,小雪/多云,-7,-19,4
哈尔滨,20150227,晴/晴,-5,-16,3
哈尔滨,20150228,阵雪/阵雪,-2,-10,4
哈尔滨,20150301,多云/晴,-4,-16,3
哈尔滨,20150302,晴/多云,-4,-15,3
哈尔滨,20150303,阵雪/多云,-3,-12,4
哈尔滨,20150304,多云/晴,-3,-19,4
哈尔滨,20150305,晴/晴,0,-8,5
哈尔滨,20150306,晴/多云,5,-9,5
哈尔滨,20150307,多云/晴,-1,-14,3
哈尔滨,20150308,多云/多云,-3,-16,3
哈尔滨,20150309,多云/多云,-5,-20,5
哈尔滨,20150310,晴/晴,-8,-18,5
哈尔滨,20150311,阴/阵雪,-7,-14,5
哈尔滨,20150312,阵雪/多云,-3,-9,4
哈尔滨,20150313,多云/晴,0,-10,3
哈尔滨,20150314,多云/多云,3,-4,3
哈尔滨,20150315,多云/晴,5,-5,3
哈尔滨,20150316,阵雨/晴,6,-7,3
哈尔滨,20150317,晴/晴,5,-6,3
哈尔滨,20150318,晴/晴,8,-1,3
哈尔滨,20150319,晴/多云,9,-2,4
哈尔滨,20150320,晴/晴,8,-2,4
哈尔滨,20150321,多云/多云,8,-7,5
哈尔滨,20150322,晴/晴,0,-10,5
哈尔滨,20150323,晴/晴,2,-9,3
哈尔滨,20150324,晴/晴,6,-4,4
哈尔滨,20150325,晴/晴,15,2,5
哈尔滨,20150326,晴/晴,21,8,6
哈尔滨,20150327,多云/阵雨,18,5,4
哈尔滨,20150328,多云/晴,11,1,3
哈尔滨,20150329,晴/晴,15,5,5
哈尔滨,20150330,多云/多云,15,2,4
哈尔滨,20150331,晴/晴,8,-3,4
哈尔滨,20150401,晴/晴,12,1,4
哈尔滨,20150402,阵雨/雨夹雪,10,1,3
哈尔滨,20150403,多云/晴,9,1,3
哈尔滨,20150404,阵雨/雨夹雪,11,3,4
哈尔滨,20150405,阵雪/多云,5,-5,4
哈尔滨,20150406,晴/多云,2,-6,4
哈尔滨,20150407,晴/晴,5,-3,3
哈尔滨,20150408,晴/晴,10,-1,4
哈尔滨,20150409,多云/多云,10,-2,4
哈尔滨,20150410,晴/晴,9,-3,4
哈尔滨,20150411,多云/多云,9,-4,4
哈尔滨,20150412,多云/晴,9,-4,3
哈尔滨,20150413,晴/晴,15,3,6
哈尔滨,20150414,晴/晴,21,7,4
哈尔滨,20150415,晴/多云,24,8,6
哈尔滨,20150416,阵雨/多云,12,2,4
哈尔滨,20150417,晴/晴,14,1,5
哈尔滨,20150418,晴/多云,15,4,4
哈尔滨,20150419,多云/晴,14,2,4
哈尔滨,20150420,多云/多云,15,2,3
哈尔滨,20150421,晴/晴,14,2,4
哈尔滨,20150422,多云/阵雨,19,9,4
哈尔滨,20150423,多云/多云,15,2,4
哈尔滨,20150424,晴/晴,15,6,4
哈尔滨,20150425,晴/晴,25,12,5
哈尔滨,20150426,晴/晴,31,14,5
哈尔滨,20150427,阵雨/阵雨,25,12,3
哈尔滨,20150428,多云/多云,28,14,3
哈尔滨,20150429,晴/多云,32,15,5
哈尔滨,20150430,多云/多云,26,12,3
哈尔滨,20150501,多云/多云,27,9,5
哈尔滨,20150502,多云/晴,21,9,3
哈尔滨,20150503,多云/多云,20,5,5
哈尔滨,20150504,多云/阵雨,15,5,4
哈尔滨,20150505,阵雨/多云,16,3,4
哈尔滨,20150506,多云/多云,14,5,3
哈尔滨,20150507,阵雨/阵雨,15,4,4
哈尔滨,20150508,阵雨/多云,11,0,4
哈尔滨,20150509,晴/晴,15,3,4
哈尔滨,20150510,晴/多云,19,9,3
哈尔滨,20150511,小雨/小雨,13,9,4
哈尔滨,20150512,中雨/小雨,12,7,4
哈尔滨,20150513,阵雨/多云,15,8,3
哈尔滨,20150514,阵雨/多云,16,4,4
哈尔滨,20150515,多云/多云,16,5,4
哈尔滨,20150516,多云/晴,16,7,4
哈尔滨,20150517,多云/小雨,20,10,4
哈尔滨,20150518,中雨/阵雨,16,8,4
哈尔滨,20150519,阵雨/多云,16,7,4
哈尔滨,20150520,晴/晴,22,11,4
哈尔滨,20150521,多云/晴,25,13,4
哈尔滨,20150522,晴/晴,27,13,4
哈尔滨,20150523,多云/晴,28,15,4
哈尔滨,20150524,晴/晴,33,15,6
哈尔滨,20150525,多云/多云,26,12,3
哈尔滨,20150526,多云/多云,24,13,3
哈尔滨,20150527,晴/雷阵雨,29,17,4
哈尔滨,20150528,多云/雷阵雨,27,18,5
哈尔滨,20150529,多云/多云,24,11,4
哈尔滨,20150530,晴/晴,23,12,4
哈尔滨,20150531,雷阵雨/雷阵雨,26,16,4
哈尔滨,20150601,雷阵雨/多云,23,11,3
哈尔滨,20150602,雷阵雨/多云,20,10,4
哈尔滨,20150603,晴/晴,24,13,3
哈尔滨,20150604,晴/多云,28,17,5
哈尔滨,20150605,阵雨/阵雨,23,13,4
哈尔滨,20150606,雷阵雨/中雨,21,14,4
哈尔滨,20150607,中雨/多云,19,12,4
哈尔滨,20150608,雷阵雨/雷阵雨,23,13,4
哈尔滨,20150609,雷阵雨/多云,24,13,3
哈尔滨,20150610,多云/雷阵雨,26,16,3
哈尔滨,20150611,雷阵雨/小雨,26,17,4
哈尔滨,20150612,阵雨/多云,23,16,4
哈尔滨,20150613,雷阵雨/多云,25,15,3
哈尔滨,20150614,晴/晴,29,18,3
哈尔滨,20150615,晴/晴,32,20,3
哈尔滨,20150616,晴/晴,33,20,4
哈尔滨,20150617,雷阵雨/晴,31,19,3
哈尔滨,20150618,多云/多云,31,18,3
哈尔滨,20150619,多云/多云,28,18,3
哈尔滨,20150620,多云/晴,29,19,3
哈尔滨,20150621,晴/晴,33,21,3
哈尔滨,20150622,多云/多云,33,22,4
哈尔滨,20150623,多云/雷阵雨,32,21,4
哈尔滨,20150624,晴/多云,32,22,3
哈尔滨,20150625,雷阵雨/雷阵雨,30,20,3
哈尔滨,20150626,雷阵雨/多云,29,20,3
哈尔滨,20150627,多云/雷阵雨,31,20,4
哈尔滨,20150628,中雨/中雨,30,17,4
哈尔滨,20150629,多云/多云,26,13,4
哈尔滨,20150630,多云/多云,26,15,4
哈尔滨,20150701,雷阵雨/多云,23,15,3
哈尔滨,20150702,多云/多云,22,14,3
哈尔滨,20150703,雷阵雨/多云,24,15,3
哈尔滨,20150704,多云/晴,29,16,3
哈尔滨,20150705,多云/晴,29,18,3
哈尔滨,20150706,晴/晴,31,20,3
哈尔滨,20150707,晴/晴,32,19,3
哈尔滨,20150708,晴/晴,32,20,3
哈尔滨,20150709,晴/晴,33,22,4
哈尔滨,20150710,晴/雷阵雨,34,22,4
哈尔滨,20150711,雷阵雨/多云,28,21,3
哈尔滨,20150712,雷阵雨/多云,28,20,3
哈尔滨,20150713,多云/多云,26,19,4
哈尔滨,20150714,多云/多云,27,16,3
哈尔滨,20150715,多云/晴,26,15,4
哈尔滨,20150716,多云/晴,29,16,3
哈尔滨,20150717,多云/多云,27,17,3
哈尔滨,20150718,晴/晴,30,17,3
哈尔滨,20150719,晴/晴,32,20,3
哈尔滨,20150720,多云/晴,32,22,3
哈尔滨,20150721,雷阵雨/阵雨,32,21,3
哈尔滨,20150722,雷阵雨/阵雨,29,22,3
哈尔滨,20150723,雷阵雨/多云,28,22,3
哈尔滨,20150724,雷阵雨/雷阵雨,27,21,3
哈尔滨,20150725,雷阵雨/阵雨,28,22,3
哈尔滨,20150726,雷阵雨/多云,29,19,4
哈尔滨,20150727,多云/多云,28,17,4
哈尔滨,20150728,多云/多云,28,18,4
哈尔滨,20150729,多云/多云,27,18,3
哈尔滨,20150730,多云/晴,28,18,3
哈尔滨,20150731,晴/晴,29,18,3
哈尔滨,20150801,晴/晴,31,21,3
哈尔滨,20150802,中雨/阵雨,29,22,5
哈尔滨,20150803,多云/晴,30,21,5
